customer_id,email,signup_date,country,pricing_plan,acquisition_channel,status,subscription_id,plan,start_date,end_date,status_sub,price,billing_period
usr_bf2e1517,usr_bf2e1517@example.com,2024-11-30,FR,Free,Organic,cancelled,,,,,,,
usr_c9fe7ef1,usr_c9fe7ef1@example.com,2024-02-14,ES,Trial_Pro,Email,cancelled,sub_65249b,Trial_Pro,2024-02-14,2024-02-28,Trial,0.0,monthly
usr_01513ba0,usr_01513ba0@example.com,2024-09-13,ES,Trial_Pro,Paid_Search,cancelled,sub_8d0b9f,Trial_Pro,2024-09-13,2024-09-27,Trial,0.0,monthly
usr_e9ef2b00,usr_e9ef2b00@example.com,2024-06-22,FR,Trial_Pro,Paid_Search,active,sub_77a50b,Trial_Pro,2024-06-22,2024-07-06,Trial,0.0,monthly
usr_73e04306,usr_73e04306@example.com,2024-01-21,UK,Trial_Basic,Social,cancelled,sub_77810a,Pro_Monthly,2024-03-07,2024-03-07,Cancelled,0.0,monthly
usr_03ff77b8,usr_03ff77b8@example.com,2024-03-16,UK,Trial_Basic,Organic,cancelled,sub_ad506e,Trial_Basic,2024-03-16,2024-03-30,Trial,0.0,monthly
usr_6fd55c29,usr_6fd55c29@example.com,2024-01-19,ES,Trial_Basic,Referral,cancelled,sub_01e3bc,Trial_Basic,2024-01-19,2024-02-02,Trial,0.0,monthly
usr_cfa4e7e6,usr_cfa4e7e6@example.com,2024-09-23,UK,Trial_Basic,Referral,active,sub_456b63,Trial_Basic,2024-09-23,2024-10-07,Trial,0.0,monthly
usr_134af896,usr_134af896@example.com,2024-06-18,ES,Trial_Basic,Direct,active,sub_c8c730,Trial_Basic,2024-06-18,2024-07-02,Trial,0.0,monthly
usr_2d2ba0c9,usr_2d2ba0c9@example.com,2024-07-27,UK,Free,Referral,cancelled,,,,,,,
usr_8f276016,usr_8f276016@example.com,2024-09-02,US,Trial_Basic,Direct,cancelled,sub_82e6fc,Basic_Annual,2024-09-17,2024-09-16,Active,290.0,monthly
usr_5b9f8c41,usr_5b9f8c41@example.com,2024-11-11,ES,Trial_Pro,Email,cancelled,sub_b560d3,Trial_Pro,2024-11-11,2024-11-25,Trial,0.0,monthly
usr_e688b3bf,usr_e688b3bf@example.com,2024-10-21,FR,Trial_Pro,Referral,cancelled,sub_0a8821,Trial_Pro,2024-10-21,2024-11-04,Trial,0.0,monthly
usr_82117690,usr_82117690@example.com,2024-01-14,IN,Trial_Basic,Organic,cancelled,sub_098e0d,Trial_Basic,2024-01-14,2024-01-28,Trial,0.0,monthly
usr_fd173f1e,usr_fd173f1e@example.com,2024-05-25,US,Trial_Basic,Social,cancelled,sub_9afa0c,Trial_Basic,2024-05-25,2024-06-08,Trial,0.0,monthly
usr_e24cdf11,usr_e24cdf11@example.com,2024-10-07,DE,Trial_Pro,Organic,cancelled,sub_23a57a,Trial_Pro,2024-10-07,2024-10-21,Trial,0.0,monthly
usr_03ce772f,usr_03ce772f@example.com,2024-01-10,IN,Trial_Pro,Social,cancelled,sub_62e2c7,Trial_Pro,2024-01-10,2024-01-24,Trial,0.0,monthly
usr_d280811a,usr_d280811a@example.com,2024-12-25,UK,Trial_Pro,Referral,active,sub_6f45cf,Trial_Pro,2024-12-25,2025-01-08,Trial,0.0,monthly
usr_102af699,usr_102af699@example.com,2024-07-14,US,Trial_Pro,Direct,cancelled,sub_f7e53d,Trial_Pro,2024-07-14,2024-07-28,Trial,0.0,monthly
usr_aefde6bc,usr_aefde6bc@example.com,2024-02-11,DE,Free,Direct,active,,,,,,,
usr_ba153fb3,usr_ba153fb3@example.com,2024-09-27,UK,Trial_Pro,Referral,active,sub_998751,Trial_Pro,2024-09-27,2024-10-11,Trial,0.0,monthly
usr_f65aad23,usr_f65aad23@example.com,2024-01-04,US,Trial_Pro,Organic,cancelled,sub_cb429a,Pro_Monthly,2024-02-19,2024-02-18,Active,99.0,monthly
usr_a011a684,usr_a011a684@example.com,2024-03-17,FR,Trial_Pro,Social,cancelled,sub_491431,Trial_Pro,2024-03-17,2024-03-31,Trial,0.0,monthly
usr_ec493b0d,usr_ec493b0d@example.com,2024-03-03,DE,Trial_Basic,Referral,cancelled,sub_a71d0d,Trial_Basic,2024-03-03,2024-03-17,Trial,0.0,monthly
usr_d8d29c43,usr_d8d29c43@example.com,2024-11-27,FR,Trial_Pro,Social,active,sub_eab5e8,Trial_Pro,2024-11-27,2024-12-11,Trial,0.0,monthly
usr_a47c10f3,usr_a47c10f3@example.com,2024-04-08,UK,Trial_Pro,Direct,cancelled,sub_fb3574,Trial_Pro,2024-04-08,2024-04-22,Trial,0.0,monthly
usr_3ad80941,usr_3ad80941@example.com,2024-10-13,US,Trial_Pro,Social,cancelled,sub_e3c385,Trial_Pro,2024-10-13,2024-10-27,Trial,0.0,monthly
usr_093b8558,usr_093b8558@example.com,2024-08-27,UK,Trial_Basic,Email,active,sub_602909,Trial_Basic,2024-08-27,2024-09-10,Trial,0.0,monthly
usr_19adc419,usr_19adc419@example.com,2024-03-03,ES,Trial_Pro,Email,active,sub_ceb3d5,Pro_Monthly,2024-04-18,2024-04-17,Active,99.0,monthly
usr_20a5a8a7,usr_20a5a8a7@example.com,2024-04-03,DE,Trial_Pro,Organic,active,sub_8b86f3,Trial_Pro,2024-04-03,2024-04-17,Trial,0.0,monthly
usr_2e7f05a9,usr_2e7f05a9@example.com,2024-10-13,UK,Trial_Basic,Direct,active,sub_6e41d9,Trial_Basic,2024-10-13,2024-10-27,Trial,0.0,monthly
usr_63562ac0,usr_63562ac0@example.com,2024-10-11,FR,Trial_Pro,Organic,active,sub_30d24e,Trial_Pro,2024-10-11,2024-10-25,Trial,0.0,monthly
usr_fa3f0f36,usr_fa3f0f36@example.com,2024-07-30,IN,Trial_Pro,Direct,active,sub_5fe741,Trial_Pro,2024-07-30,2024-08-13,Trial,0.0,monthly
usr_97763fca,usr_97763fca@example.com,2024-07-05,IN,Free,Social,cancelled,,,,,,,
usr_87a86d71,usr_87a86d71@example.com,2024-09-08,IN,Trial_Basic,Organic,active,sub_44639d,Trial_Basic,2024-09-08,2024-09-22,Trial,0.0,monthly
usr_1e7f0b41,usr_1e7f0b41@example.com,2024-12-14,ES,Trial_Pro,Direct,cancelled,sub_fe0bc1,Pro_Monthly,2024-12-29,2024-12-28,Active,99.0,monthly
usr_832421a2,usr_832421a2@example.com,2024-06-28,ES,Free,Email,cancelled,,,,,,,
usr_771c7335,usr_771c7335@example.com,2024-05-26,DE,Trial_Pro,Direct,cancelled,sub_303c1f,Trial_Pro,2024-05-26,2024-06-09,Trial,0.0,monthly
usr_d44a75ce,usr_d44a75ce@example.com,2024-06-08,DE,Trial_Basic,Email,active,sub_ff5e8d,Trial_Basic,2024-06-08,2024-06-22,Trial,0.0,monthly
usr_70e6cbfe,usr_70e6cbfe@example.com,2024-02-23,IN,Trial_Basic,Paid_Search,cancelled,sub_049a13,Basic_Monthly,2024-04-09,2024-04-08,Active,29.0,monthly
usr_859ce6c2,usr_859ce6c2@example.com,2024-11-26,FR,Trial_Pro,Referral,cancelled,sub_eea634,Trial_Pro,2024-11-26,2024-12-10,Trial,0.0,monthly
usr_a56555e5,usr_a56555e5@example.com,2024-10-25,FR,Free,Paid_Search,cancelled,,,,,,,
usr_ffa221eb,usr_ffa221eb@example.com,2024-11-24,IN,Trial_Pro,Direct,cancelled,sub_646c4e,Trial_Pro,2024-11-24,2024-12-08,Trial,0.0,monthly
usr_09c8db44,usr_09c8db44@example.com,2024-12-06,IN,Trial_Pro,Paid_Search,cancelled,sub_b47951,Trial_Pro,2024-12-06,2024-12-20,Trial,0.0,monthly
usr_1018e4c4,usr_1018e4c4@example.com,2024-01-19,DE,Trial_Basic,Email,cancelled,sub_318ed7,Trial_Basic,2024-01-19,2024-02-02,Trial,0.0,monthly
usr_cf2b3026,usr_cf2b3026@example.com,2024-09-26,IN,Free,Paid_Search,active,,,,,,,
usr_cb18947a,usr_cb18947a@example.com,2024-09-24,FR,Trial_Basic,Social,active,sub_937d4a,Basic_Annual,2024-10-09,2024-10-08,Active,290.0,monthly
usr_86fb6d11,usr_86fb6d11@example.com,2024-06-04,FR,Trial_Pro,Organic,cancelled,sub_fa495a,Basic_Monthly,2024-07-20,2024-07-19,Active,29.0,monthly
usr_4ce75f5a,usr_4ce75f5a@example.com,2024-11-01,ES,Trial_Pro,Paid_Search,cancelled,sub_56ba7c,Trial_Pro,2024-11-01,2024-11-15,Trial,0.0,monthly
usr_f7651955,usr_f7651955@example.com,2024-01-07,FR,Trial_Pro,Organic,active,sub_de0b95,Trial_Pro,2024-01-07,2024-01-21,Trial,0.0,monthly
usr_965344ce,usr_965344ce@example.com,2024-11-29,DE,Free,Organic,active,,,,,,,
usr_607bba68,usr_607bba68@example.com,2024-10-14,IN,Free,Organic,cancelled,,,,,,,
usr_559864a0,usr_559864a0@example.com,2024-04-15,FR,Trial_Basic,Direct,cancelled,sub_59fd58,Basic_Monthly,2024-05-31,2024-05-30,Active,29.0,monthly
usr_24fab2f0,usr_24fab2f0@example.com,2024-09-07,UK,Trial_Basic,Direct,cancelled,sub_de76cb,Trial_Basic,2024-09-07,2024-09-21,Trial,0.0,monthly
usr_1d4c6650,usr_1d4c6650@example.com,2024-02-27,IN,Trial_Pro,Paid_Search,cancelled,sub_279f94,Trial_Pro,2024-02-27,2024-03-12,Trial,0.0,monthly
usr_7dd55bf0,usr_7dd55bf0@example.com,2024-01-08,US,Trial_Pro,Direct,active,sub_fa987b,Trial_Pro,2024-01-08,2024-01-22,Trial,0.0,monthly
usr_7b3dcd1b,usr_7b3dcd1b@example.com,2024-10-18,US,Trial_Pro,Paid_Search,cancelled,sub_f7966a,Trial_Pro,2024-10-18,2024-11-01,Trial,0.0,monthly
usr_e604842e,usr_e604842e@example.com,2024-04-14,FR,Trial_Basic,Direct,active,sub_d538c8,Trial_Basic,2024-04-14,2024-04-28,Trial,0.0,monthly
usr_739a0bbe,usr_739a0bbe@example.com,2024-08-25,UK,Trial_Basic,Paid_Search,active,sub_988258,Pro_Monthly,2024-10-10,2024-10-10,Cancelled,0.0,monthly
usr_4dc65380,usr_4dc65380@example.com,2024-09-02,IN,Trial_Pro,Social,cancelled,sub_7858b6,Trial_Pro,2024-09-02,2024-09-16,Trial,0.0,monthly
usr_3473f7d6,usr_3473f7d6@example.com,2024-05-27,IN,Trial_Pro,Organic,cancelled,sub_4c92e1,Trial_Pro,2024-05-27,2024-06-10,Trial,0.0,monthly
usr_c3580a8e,usr_c3580a8e@example.com,2024-01-20,IN,Trial_Basic,Email,cancelled,sub_19dae3,Trial_Basic,2024-01-20,2024-02-03,Trial,0.0,monthly
usr_b29216ee,usr_b29216ee@example.com,2024-08-28,FR,Trial_Pro,Paid_Search,cancelled,sub_f0121d,Basic_Monthly,2024-10-13,2024-10-12,Active,29.0,monthly
usr_d8e33d02,usr_d8e33d02@example.com,2024-03-27,UK,Trial_Pro,Direct,active,sub_f7bf33,Trial_Pro,2024-03-27,2024-04-10,Trial,0.0,monthly
usr_32da247a,usr_32da247a@example.com,2024-02-25,ES,Trial_Pro,Direct,active,sub_3f8f17,Trial_Pro,2024-02-25,2024-03-10,Trial,0.0,monthly
usr_a1b4ba57,usr_a1b4ba57@example.com,2024-11-05,ES,Trial_Basic,Direct,cancelled,sub_963e6a,Trial_Basic,2024-11-05,2024-11-19,Trial,0.0,monthly
usr_1f07ab2a,usr_1f07ab2a@example.com,2024-11-03,FR,Trial_Pro,Email,active,sub_431ea4,Basic_Monthly,2024-12-19,2024-12-18,Active,29.0,monthly
usr_65306401,usr_65306401@example.com,2024-04-23,IN,Free,Direct,cancelled,,,,,,,
usr_7c7afc73,usr_7c7afc73@example.com,2024-01-11,ES,Trial_Basic,Paid_Search,active,sub_5dae97,Basic_Monthly,2024-02-26,2024-02-25,Active,29.0,monthly
usr_8101f94b,usr_8101f94b@example.com,2024-02-13,IN,Free,Social,active,,,,,,,
usr_aca9c704,usr_aca9c704@example.com,2024-04-25,DE,Trial_Basic,Paid_Search,active,sub_67e8ed,Trial_Basic,2024-04-25,2024-05-09,Trial,0.0,monthly
usr_e73bc1ec,usr_e73bc1ec@example.com,2024-11-26,IN,Trial_Basic,Organic,active,sub_6dedba,Basic_Monthly,2024-12-11,2024-12-10,Active,29.0,monthly
usr_c2f927d8,usr_c2f927d8@example.com,2024-12-06,FR,Trial_Pro,Paid_Search,active,sub_490cdb,Basic_Monthly,2024-12-21,2024-12-20,Active,29.0,monthly
usr_7089ba5d,usr_7089ba5d@example.com,2024-10-15,IN,Trial_Pro,Organic,cancelled,sub_35c135,Trial_Pro,2024-10-15,2024-10-29,Trial,0.0,monthly
usr_777ae05c,usr_777ae05c@example.com,2024-12-05,US,Trial_Pro,Direct,cancelled,sub_20137e,Basic_Monthly,2024-12-20,2024-12-19,Active,29.0,monthly
usr_3c71acbb,usr_3c71acbb@example.com,2024-06-14,ES,Trial_Basic,Referral,active,sub_0a3b4a,Trial_Basic,2024-06-14,2024-06-28,Trial,0.0,monthly
usr_31523588,usr_31523588@example.com,2024-06-05,UK,Trial_Pro,Email,cancelled,sub_75ebf4,Trial_Pro,2024-06-05,2024-06-19,Trial,0.0,monthly
usr_f73b482e,usr_f73b482e@example.com,2024-07-26,UK,Trial_Basic,Direct,cancelled,sub_f1fc57,Basic_Annual,2024-08-10,2024-08-09,Active,290.0,monthly
usr_b710a00f,usr_b710a00f@example.com,2024-09-02,UK,Trial_Basic,Paid_Search,active,sub_8ade69,Basic_Annual,2024-09-17,2024-09-16,Active,290.0,monthly
usr_b0b40c25,usr_b0b40c25@example.com,2024-02-03,IN,Trial_Pro,Paid_Search,cancelled,sub_618ace,Pro_Annual,2024-02-18,2024-02-17,Active,990.0,monthly
usr_eaa06e23,usr_eaa06e23@example.com,2024-01-25,ES,Trial_Pro,Organic,cancelled,sub_16add6,Trial_Pro,2024-01-25,2024-02-08,Trial,0.0,monthly
usr_21b66f4d,usr_21b66f4d@example.com,2024-01-27,FR,Free,Direct,cancelled,,,,,,,
usr_713a2a90,usr_713a2a90@example.com,2024-08-13,FR,Trial_Pro,Organic,active,sub_105702,Trial_Pro,2024-08-13,2024-08-27,Trial,0.0,monthly
usr_e971a201,usr_e971a201@example.com,2024-12-12,US,Trial_Basic,Paid_Search,active,sub_df5e15,Trial_Basic,2024-12-12,2024-12-26,Trial,0.0,monthly
usr_11dfd335,usr_11dfd335@example.com,2024-11-05,UK,Trial_Basic,Referral,cancelled,sub_a96ade,Trial_Basic,2024-11-05,2024-11-19,Trial,0.0,monthly
usr_3da4710c,usr_3da4710c@example.com,2024-10-31,IN,Trial_Pro,Referral,active,sub_72c490,Trial_Pro,2024-10-31,2024-11-14,Trial,0.0,monthly
usr_1f2ee06a,usr_1f2ee06a@example.com,2024-02-25,UK,Trial_Pro,Social,cancelled,sub_19898a,Trial_Pro,2024-02-25,2024-03-10,Trial,0.0,monthly
usr_6ee45997,usr_6ee45997@example.com,2024-10-10,DE,Trial_Pro,Referral,cancelled,sub_787c45,Trial_Pro,2024-10-10,2024-10-24,Trial,0.0,monthly
usr_1931d295,usr_1931d295@example.com,2024-07-25,US,Free,Social,active,,,,,,,
usr_fb719fee,usr_fb719fee@example.com,2024-03-30,UK,Trial_Pro,Email,cancelled,sub_da78db,Trial_Pro,2024-03-30,2024-04-13,Trial,0.0,monthly
usr_15bf0e2c,usr_15bf0e2c@example.com,2024-10-16,IN,Trial_Basic,Referral,active,sub_1462a3,Trial_Basic,2024-10-16,2024-10-30,Trial,0.0,monthly
usr_e3581d4a,usr_e3581d4a@example.com,2024-04-01,FR,Trial_Pro,Direct,active,sub_2205ab,Trial_Pro,2024-04-01,2024-04-15,Trial,0.0,monthly
usr_e6341fec,usr_e6341fec@example.com,2024-05-26,DE,Trial_Pro,Direct,active,sub_d5471e,Pro_Monthly,2024-07-11,2024-07-10,Active,99.0,monthly
usr_3fb597c0,usr_3fb597c0@example.com,2024-03-22,ES,Trial_Basic,Email,cancelled,sub_e25f07,Trial_Basic,2024-03-22,2024-04-05,Trial,0.0,monthly
usr_01fd20fe,usr_01fd20fe@example.com,2024-05-30,FR,Trial_Basic,Email,active,sub_7f5109,Basic_Monthly,2024-07-15,2024-07-15,Cancelled,0.0,monthly
usr_465891f6,usr_465891f6@example.com,2024-04-20,UK,Trial_Basic,Referral,active,sub_92c651,Basic_Annual,2024-05-05,2024-05-04,Active,290.0,monthly
usr_184dfe92,usr_184dfe92@example.com,2024-12-19,US,Trial_Basic,Email,cancelled,sub_176baf,Trial_Basic,2024-12-19,2025-01-02,Trial,0.0,monthly
usr_3697d5fa,usr_3697d5fa@example.com,2024-02-27,IN,Trial_Pro,Paid_Search,cancelled,sub_f3e174,Trial_Pro,2024-02-27,2024-03-12,Trial,0.0,monthly
usr_a139072a,usr_a139072a@example.com,2024-12-14,DE,Free,Referral,cancelled,,,,,,,
usr_388363a8,usr_388363a8@example.com,2024-03-25,FR,Trial_Basic,Social,cancelled,sub_5f8ca4,Trial_Basic,2024-03-25,2024-04-08,Trial,0.0,monthly
usr_a7bd2432,usr_a7bd2432@example.com,2024-12-09,ES,Trial_Basic,Direct,cancelled,sub_4e1167,Trial_Basic,2024-12-09,2024-12-23,Trial,0.0,monthly
usr_164b59fa,usr_164b59fa@example.com,2024-09-27,US,Trial_Pro,Organic,active,sub_07d21e,Trial_Pro,2024-09-27,2024-10-11,Trial,0.0,monthly
usr_6dd450d1,usr_6dd450d1@example.com,2024-04-22,FR,Free,Referral,active,,,,,,,
usr_283a05ae,usr_283a05ae@example.com,2024-06-20,UK,Trial_Basic,Organic,active,sub_85743f,Trial_Basic,2024-06-20,2024-07-04,Trial,0.0,monthly
usr_152447f2,usr_152447f2@example.com,2024-02-29,FR,Trial_Basic,Social,active,sub_11d9bf,Trial_Basic,2024-02-29,2024-03-14,Trial,0.0,monthly
usr_00794744,usr_00794744@example.com,2024-07-19,UK,Trial_Basic,Email,active,sub_5ef619,Trial_Basic,2024-07-19,2024-08-02,Trial,0.0,monthly
usr_ad43b0c7,usr_ad43b0c7@example.com,2024-01-02,FR,Trial_Basic,Organic,active,sub_bd5363,Trial_Basic,2024-01-02,2024-01-16,Trial,0.0,monthly
usr_4d3f0c43,usr_4d3f0c43@example.com,2024-05-05,IN,Free,Social,active,,,,,,,
usr_33dd7c90,usr_33dd7c90@example.com,2024-12-16,US,Free,Social,active,,,,,,,
usr_f57470a2,usr_f57470a2@example.com,2024-01-22,FR,Trial_Basic,Social,active,sub_b90b9a,Trial_Basic,2024-01-22,2024-02-05,Trial,0.0,monthly
usr_e02c1554,usr_e02c1554@example.com,2024-09-07,US,Trial_Pro,Paid_Search,cancelled,sub_4750d5,Trial_Pro,2024-09-07,2024-09-21,Trial,0.0,monthly
usr_e2ee0642,usr_e2ee0642@example.com,2024-02-25,FR,Trial_Pro,Organic,active,sub_001516,Trial_Pro,2024-02-25,2024-03-10,Trial,0.0,monthly
usr_89306ea5,usr_89306ea5@example.com,2024-02-13,UK,Free,Email,active,,,,,,,
usr_1d2fed2d,usr_1d2fed2d@example.com,2024-04-14,ES,Trial_Pro,Direct,cancelled,sub_e5a22f,Trial_Pro,2024-04-14,2024-04-28,Trial,0.0,monthly
usr_41fae336,usr_41fae336@example.com,2024-11-30,ES,Trial_Basic,Paid_Search,active,sub_7e2305,Trial_Basic,2024-11-30,2024-12-14,Trial,0.0,monthly
usr_5500d3ea,usr_5500d3ea@example.com,2024-01-13,FR,Trial_Basic,Paid_Search,active,sub_935d04,Trial_Basic,2024-01-13,2024-01-27,Trial,0.0,monthly
usr_8a614d91,usr_8a614d91@example.com,2024-12-26,DE,Trial_Pro,Direct,active,sub_204ee6,Trial_Pro,2024-12-26,2025-01-09,Trial,0.0,monthly
usr_a60b5c71,usr_a60b5c71@example.com,2024-01-13,ES,Trial_Pro,Social,active,sub_66267c,Basic_Annual,2024-01-28,2024-01-27,Active,290.0,monthly
usr_03d6cff8,usr_03d6cff8@example.com,2024-11-08,UK,Trial_Pro,Email,cancelled,sub_9b4cee,Basic_Annual,2024-11-23,2024-11-22,Active,290.0,monthly
usr_0cd0ade5,usr_0cd0ade5@example.com,2024-12-02,FR,Trial_Basic,Referral,active,sub_817c14,Trial_Basic,2024-12-02,2024-12-16,Trial,0.0,monthly
usr_7f3db181,usr_7f3db181@example.com,2024-01-25,ES,Trial_Basic,Social,cancelled,sub_9743a4,Basic_Monthly,2024-03-11,2024-03-10,Active,29.0,monthly
usr_ef2ad270,usr_ef2ad270@example.com,2024-06-08,US,Trial_Pro,Organic,active,sub_0720b9,Trial_Pro,2024-06-08,2024-06-22,Trial,0.0,monthly
usr_cfb69425,usr_cfb69425@example.com,2024-11-01,US,Free,Direct,active,,,,,,,
usr_69b7b1de,usr_69b7b1de@example.com,2024-07-24,US,Free,Direct,active,,,,,,,
usr_25c02133,usr_25c02133@example.com,2024-02-18,IN,Trial_Basic,Social,active,sub_5898c1,Trial_Basic,2024-02-18,2024-03-03,Trial,0.0,monthly
usr_60cdd54d,usr_60cdd54d@example.com,2024-12-31,DE,Trial_Basic,Referral,active,sub_aeb922,Trial_Basic,2024-12-31,2025-01-14,Trial,0.0,monthly
usr_6b8531ab,usr_6b8531ab@example.com,2024-08-24,UK,Trial_Pro,Email,active,sub_5fee8c,Trial_Pro,2024-08-24,2024-09-07,Trial,0.0,monthly
usr_c7c165a3,usr_c7c165a3@example.com,2024-11-26,DE,Free,Referral,cancelled,,,,,,,
usr_5f796773,usr_5f796773@example.com,2024-12-13,UK,Trial_Pro,Email,active,sub_71c5ab,Pro_Monthly,2024-12-28,2024-12-27,Active,99.0,monthly
usr_e7f3b40e,usr_e7f3b40e@example.com,2024-05-20,DE,Free,Paid_Search,cancelled,,,,,,,
usr_1072e235,usr_1072e235@example.com,2024-01-03,DE,Trial_Pro,Email,cancelled,sub_128346,Basic_Annual,2024-01-18,2024-01-17,Active,290.0,monthly
usr_1867c2bf,usr_1867c2bf@example.com,2024-05-02,ES,Trial_Basic,Paid_Search,cancelled,sub_91f0ef,Trial_Basic,2024-05-02,2024-05-16,Trial,0.0,monthly
usr_84836fd6,usr_84836fd6@example.com,2024-04-11,IN,Trial_Basic,Organic,active,sub_9b6008,Trial_Basic,2024-04-11,2024-04-25,Trial,0.0,monthly
usr_0761acab,usr_0761acab@example.com,2024-01-13,IN,Trial_Pro,Paid_Search,cancelled,sub_cf1145,Trial_Pro,2024-01-13,2024-01-27,Trial,0.0,monthly
usr_6c2f38a3,usr_6c2f38a3@example.com,2024-09-23,FR,Trial_Pro,Organic,cancelled,sub_212200,Trial_Pro,2024-09-23,2024-10-07,Trial,0.0,monthly
usr_147f59da,usr_147f59da@example.com,2024-04-04,ES,Trial_Basic,Paid_Search,active,sub_161c66,Trial_Basic,2024-04-04,2024-04-18,Trial,0.0,monthly
usr_e6971412,usr_e6971412@example.com,2024-11-17,FR,Trial_Pro,Referral,active,sub_760ce8,Trial_Pro,2024-11-17,2024-12-01,Trial,0.0,monthly
usr_aeea2478,usr_aeea2478@example.com,2024-09-25,ES,Trial_Basic,Organic,active,sub_5526dd,Basic_Monthly,2024-11-10,2024-11-09,Active,29.0,monthly
usr_c0722005,usr_c0722005@example.com,2024-09-23,UK,Trial_Pro,Email,cancelled,sub_6fe543,Trial_Pro,2024-09-23,2024-10-07,Trial,0.0,monthly
usr_092cfe9d,usr_092cfe9d@example.com,2024-10-16,ES,Free,Referral,active,,,,,,,
usr_4e9d67b2,usr_4e9d67b2@example.com,2024-09-17,US,Free,Organic,cancelled,,,,,,,
usr_68829124,usr_68829124@example.com,2024-10-20,US,Free,Paid_Search,cancelled,,,,,,,
usr_3e09b38d,usr_3e09b38d@example.com,2024-05-27,US,Trial_Basic,Paid_Search,active,sub_63553c,Trial_Basic,2024-05-27,2024-06-10,Trial,0.0,monthly
usr_44384d9a,usr_44384d9a@example.com,2024-05-18,US,Trial_Pro,Social,cancelled,sub_50696a,Basic_Annual,2024-06-02,2024-06-01,Active,290.0,monthly
usr_7d8abfcc,usr_7d8abfcc@example.com,2024-05-27,FR,Free,Email,active,,,,,,,
usr_7be2be0e,usr_7be2be0e@example.com,2024-10-30,DE,Trial_Pro,Paid_Search,active,sub_8e8c92,Trial_Pro,2024-10-30,2024-11-13,Trial,0.0,monthly
usr_adb8e847,usr_adb8e847@example.com,2024-01-07,FR,Free,Referral,cancelled,,,,,,,
usr_8018b4c7,usr_8018b4c7@example.com,2024-09-13,IN,Free,Social,cancelled,,,,,,,
usr_822db241,usr_822db241@example.com,2024-04-30,DE,Trial_Pro,Referral,cancelled,sub_f73644,Trial_Pro,2024-04-30,2024-05-14,Trial,0.0,monthly
usr_dad611fb,usr_dad611fb@example.com,2024-04-11,US,Trial_Basic,Social,active,sub_6b3f4a,Trial_Basic,2024-04-11,2024-04-25,Trial,0.0,monthly
usr_42eeefcd,usr_42eeefcd@example.com,2024-12-08,FR,Trial_Pro,Paid_Search,active,sub_4bc5bc,Basic_Monthly,2024-12-23,2024-12-22,Active,29.0,monthly
usr_9bec55ee,usr_9bec55ee@example.com,2024-10-17,ES,Trial_Pro,Paid_Search,active,sub_8f5b80,Trial_Pro,2024-10-17,2024-10-31,Trial,0.0,monthly
usr_d2c0086b,usr_d2c0086b@example.com,2024-11-05,ES,Trial_Basic,Referral,active,sub_e1af5a,Trial_Basic,2024-11-05,2024-11-19,Trial,0.0,monthly
usr_369c3584,usr_369c3584@example.com,2024-11-25,ES,Free,Email,active,,,,,,,
usr_e30ebb18,usr_e30ebb18@example.com,2024-03-12,IN,Trial_Basic,Direct,cancelled,sub_8ef299,Basic_Monthly,2024-04-27,2024-04-26,Active,29.0,monthly
usr_4339cc7d,usr_4339cc7d@example.com,2024-01-29,IN,Trial_Pro,Email,active,sub_d016f7,Trial_Pro,2024-01-29,2024-02-12,Trial,0.0,monthly
usr_c2ffea41,usr_c2ffea41@example.com,2024-06-09,UK,Trial_Pro,Email,cancelled,sub_f031e5,Trial_Pro,2024-06-09,2024-06-23,Trial,0.0,monthly
usr_7b1b987b,usr_7b1b987b@example.com,2024-06-09,UK,Free,Paid_Search,cancelled,,,,,,,
usr_2e4f31ac,usr_2e4f31ac@example.com,2024-01-18,UK,Free,Organic,active,,,,,,,
usr_362b68c9,usr_362b68c9@example.com,2024-11-26,FR,Trial_Pro,Direct,cancelled,sub_ca6b6f,Trial_Pro,2024-11-26,2024-12-10,Trial,0.0,monthly
usr_1068de45,usr_1068de45@example.com,2024-06-22,FR,Trial_Pro,Organic,active,sub_c4b47c,Trial_Pro,2024-06-22,2024-07-06,Trial,0.0,monthly
usr_def2615b,usr_def2615b@example.com,2024-07-31,IN,Trial_Pro,Referral,cancelled,sub_a1beb9,Basic_Monthly,2024-09-15,2024-09-14,Active,29.0,monthly
usr_d0008472,usr_d0008472@example.com,2024-12-25,FR,Trial_Pro,Referral,active,sub_67ee70,Trial_Pro,2024-12-25,2025-01-08,Trial,0.0,monthly
usr_3dca866a,usr_3dca866a@example.com,2024-04-16,UK,Trial_Pro,Social,cancelled,sub_aaf8f2,Trial_Pro,2024-04-16,2024-04-30,Trial,0.0,monthly
usr_6d8e8254,usr_6d8e8254@example.com,2024-12-30,DE,Trial_Pro,Direct,cancelled,sub_056535,Trial_Pro,2024-12-30,2025-01-13,Trial,0.0,monthly
usr_c21164ef,usr_c21164ef@example.com,2024-08-13,IN,Trial_Pro,Email,active,sub_c7ae17,Basic_Monthly,2024-09-28,2024-09-27,Active,29.0,monthly
usr_86fc0df6,usr_86fc0df6@example.com,2024-11-08,DE,Trial_Basic,Organic,cancelled,sub_8a54d4,Basic_Annual,2024-11-23,2024-11-22,Active,290.0,monthly
